"iso3","total_area","protected_area","percent_protected"
"ABNJ",4.9361093779818,2.47168223498675,50.0734899840759
"ABW",66.5257433731889,0.494249070069652,0.742944076997482
"AIA",24.3337903011388,4.70551579567596,19.3373730004394
"ARE",126.761549929879,60.0145044508245,47.344407262315
"ASM",45.1590904230393,12.3792070052062,27.4124365421022
"ATF",130.676005939896,42.2481039936117,32.330421862636
"ATG",54.8946288192186,22.0417291600264,40.1527975216212
"AUS",31684.0939190258,27424.72399477,86.5567564117776
"BES",198.297920264816,195.784525554324,98.7325158493163
"BGD",4.53097439926643,0,0
"BHR",207.801537030997,4.32525753881142,2.08143674036744
"BHS",2226.52344316967,365.619343997932,16.4210866550517
"BLM",10.7130786737368,10.6083366235078,99.0222973860373
"BLZ",873.899277933655,354.679519383278,40.5858579288361
"BMU",528.915295420447,0.0782259427513288,0.0147898809939208
"BRA",697.508462840825,642.915707691585,92.1731766627041
"BRB",31.2227003099636,0.28462515895621,0.911596870644088
"BRN",62.7360939485893,0,0
"CCK",115.152796386006,7.12050222556336,6.18352523693354
"CHN",578.399042113631,16.938631613988,2.92853728666104
"COK",253.267918095191,111.009572096898,43.8308858586561
"COL",934.977637708519,830.29183095626,88.8033892437441
"COM",218.976992108945,130.383298808909,59.5420082964884
"CPT",4.30318711110133,2.29909935735733,53.4278268176191
"CRI",69.8620663190972,23.7421228411678,33.9842837352174
"CUB",2648.64852893426,741.732468660167,28.0041863069926
"CUW",38.6732268868068,5.55119789341897,14.3541109451943
"CXR",5.03441235258077,0.669507711761542,13.2986268281806
"CYM",136.703454035419,51.3959798318755,37.596694388248
"DJI",247.19519372385,8.29096741750565,3.35401643236145
"DMA",16.3589633875601,0.727007974209254,4.44409561281918
"DOM",350.604976581135,229.384887099772,65.4254509837765
"DPT",3683.56727084014,2912.67492937602,79.0721253398396
"ECU",125.413568530934,125.413568530934,100
"EGY",2206.20197648784,1156.78980594139,52.4335404586546
"ERI",1583.18775619577,0,0
"FJI",3361.91887494586,1180.41606422237,35.111378594505
"FSM",3171.83567681458,55.6613509439303,1.75486237672407
"GLP",113.331772150585,111.918525805319,98.753000753056
"GRD",45.7799345983904,3.21648285586613,7.02596647217409
"GUM",136.868368737844,9.28643977801991,6.78494225046772
"HND",668.184135069305,196.767721909975,29.448128379996
"HTI",325.60271932231,113.491402919205,34.8557908715932
"IDN",20103.4794399081,6788.9881546233,33.7702146283507
"IND",2035.40526001346,212.456865067794,10.4380621020106
"IOT",9.82495286326925,9.82495286326925,100
"IRN",117.793586178885,1.72289634018159,1.46264019635597
"ISR",1.14197363085736,0.732561622659388,64.1487336366428
"JAM",412.681124860952,72.33111469639,17.5271196909626
"JOR",2.8607043160627,1.46514130397864,51.2161042213257
"JPN",1038.65545031783,744.304067104368,71.6603438490223
"KEN",410.170965291657,166.853199319386,40.6789396223459
"KHM",47.4636927470689,0.153748622540429,0.323928909955966
"KIR",1960.04450083314,95.7194711610687,4.88353560954264
"KNA",41.8207485055581,41.1408408028788,98.3742335396293
"KWT",72.745521595058,0,0
"LCA",29.4758164397203,3.74404107212427,12.7020775820783
"LKA",108.9040365839,0.989204936733212,0.908327154587267
"MAF",6.21118349202606,6.18728315768175,99.6152048256988
"MDG",2401.19262545294,756.663154248095,31.5119722685874
"MDV",2696.1122145882,110.80791055005,4.10991463747271
"MEX",929.89036337361,806.084909609606,86.6860160465755
"MHL",1992.45189719402,381.828884496821,19.1637692751606
"MMR",606.833099498164,38.033392059115,6.2675210186405
"MNP",81.4012004924299,11.0832623092753,13.6156005589942
"MOZ",1675.05524997289,237.854096469215,14.1997761848789
"MSR",2.42337578987504,0,0
"MTQ",72.0061816205119,72.0061816205119,100
"MUS",741.0353961459,32.3398657231877,4.36414588174684
"MYS",2148.0066803033,90.2749407955911,4.20273091435844
"MYT",166.213675437259,155.671871191473,93.6576793587808
"NCL",4574.81550473146,3838.09464703483,83.896162436831
"NIC",460.096391258261,240.686649915407,52.3122229359771
"NIU",15.3818563403659,0.379728778962827,2.46867979104916
"NRU",5.91543100529959,0,0
"OMN",266.191504784254,27.5101387679337,10.334717026462
"PAN",630.523845726529,31.2751525507591,4.96018552870462
"PCN",39.4042857521569,33.1717027335239,84.1829818770619
"PHL",13487.5343907703,874.718498419941,6.48538474918384
"PLW",506.399384558886,506.253254689161,99.9711433555845
"PNG",7256.14698029363,297.170212994683,4.09542714338262
"PRI",158.13999979577,31.4759836085825,19.9038722962136
"PYF",2999.87762864653,16.6231244094554,0.554126750061979
"QAT",155.361809508632,0.637656952104634,0.410433525537177
"REU",12.1231526664553,10.1330636168899,83.5843933973385
"SAU",3415.23341115814,438.951440567406,12.852750829073
"SDN",684.769020225563,304.773485182556,44.5074873688303
"SGP",3.85049924359367,0,0
"SLB",2803.68375669289,166.417705522666,5.93568033931776
"SOM",398.795340819809,0,0
"SXM",1.69713663295974,0.0134139466611239,0.790386961227191
"SYC",1493.61105512474,110.319693513431,7.38610584963954
"TCA",191.625656971427,16.9497447113962,8.8452376259425
"THA",183.972683204097,55.6516428636397,30.249949011126
"TKL",96.5721018907482,3.30492046795299,3.42223106181518
"TLS",35.0497969676907,9.55488149333011,27.2608754399858
"TON",992.045051102945,164.600437330937,16.5920325037594
"TTO",32.0258481788042,4.995227875571,15.5974881529508
"TUV",885.565683054592,66.2450346878259,7.48053317279936
"TWN",375.162316472271,193.206485420217,51.4994382263596
"TZA",1814.32582164801,880.110601885125,48.5089608153011
"UMI",171.453293285199,171.453293285199,100
"USA",4091.47803581824,3667.39488714207,89.6349645540415
