iso3,total_area_1996,total_area_2007,total_area_2008,total_area_2009,total_area_2010baseline,total_area_2015,total_area_2016,total_area_2017,total_area_2018,total_area_2019,total_area_2020,protected_area,percent_protected
COL,2880.16219024706,2771.4121047549174,2755.1569069021775,2765.0595524607693,2774.476726692067,2761.8906690044737,2752.3620741794393,2752.080602121177,2771.843470544509,2787.518887198008,2784.0963159982025,2139.3439181284884,76.84159150081177
COM,0.9669653727701787,0.9782565993487773,0.9853878606729776,0.9859850412856387,0.9711299980343457,0.9515167945240162,0.9461661113507237,0.9556694232916143,0.9800402878443134,0.9818227322093752,0.9699379743772397,0.8859174433442945,91.33753567212463
CRI,379.39132440391796,383.3664655732967,383.0206010161422,383.4273453803514,382.83407853484937,381.325962693162,381.01555456604916,381.0685410966176,378.7139281405486,372.8658863686188,368.21182576132804,197.73979082766448,53.702726798307076
CUB,3888.8238526398877,3692.0813513275084,3628.081057827075,3629.3370887120645,3593.6248685914034,3498.8845806357826,3465.321517614544,3477.4781201886603,3506.357573558457,3513.788649492126,3510.1471180121334,1817.7695711381614,51.78613630780241
CUW,0.4453384907329326,0.4453384907329326,0.4453384907329326,0.4447437528514713,0.4441490000582543,0.4441490000582543,0.4435542568899987,0.44414900679546987,0.44414900679546987,0.44414900679546987,0.44414900679546987,0.031749528162150376,7.148395623176751
CYM,46.83590746494046,45.306578508984366,44.83387203881496,44.74315103638503,44.59154769939796,44.291137367542845,44.17741697012307,44.19123577436742,44.266516754678634,44.38715620624174,44.31533222536568,9.368207495030223,21.139878738555296
DJI,8.888133745640308,6.983333540589735,6.355296635944862,6.221064504135581,6.24984332966565,6.68356995410059,6.900574314399657,6.864481163427455,6.934177482200372,6.9906877938680365,7.091241810915178,0.0,0.0
DMA,0.01289332085877468,0.012307261118737294,0.012307261118737294,0.012307261118737294,0.011721201378680155,0.011721201378680155,0.011721201378680155,0.012307261118737294,0.012307261118737294,0.014065437967086052,0.01465149770711278,0.01465149770711278,100.0
DOM,196.58504935683044,196.18628605522676,194.71649676351376,194.30838954651617,191.75913280097998,189.6457197771137,188.29750530270718,188.39839278813747,189.20259742736562,190.108291483806,190.5800938884566,154.6479072696554,81.14588681028161
ECU,1594.094111548079,1532.227266539489,1501.360752603774,1492.995329369273,1489.3660014515629,1498.617614492003,1500.6078070627923,1500.8426808721342,1503.2369259777645,1515.5799313999667,1516.203892321007,750.9617608582615,49.52907486002349
EGY,2.9391350373950504,1.957863417689504,1.7625659769832596,1.7602986356405912,1.749252723007885,1.711309228073929,1.7321334417402048,1.7521733626591816,1.7920596947866612,1.819125676656573,2.032279741846855,0.8239762353043748,40.54442989996928
ERI,93.36638157574048,79.02778552670948,73.01351272224309,73.73743941323825,73.59721886491975,74.15775257461034,73.83675108076267,75.04972161567726,75.3808425462318,74.18783687974336,73.4137378586412,0.0,0.0
FJI,485.68205648140594,485.1159575721913,486.2514052953442,487.711878866545,487.9381414384258,490.3226711554459,488.1041976935728,488.35014645682116,487.4717332920957,489.1218090965132,488.3747762155148,177.3909620977756,36.32271172405816
FSM,90.83575789529314,87.40788657031023,87.1944044997906,87.06313721470991,89.97256510367583,90.64238502603757,90.64238502603757,90.64238502603757,90.64238502603757,87.41211166899917,87.10555385249252,0.0,0.0
GAB,1758.9811152673524,1755.7083857437306,1752.4906690370449,1754.8737985727769,1753.7300179067126,1750.2163124206634,1743.9459601930778,1745.0312657881157,1746.292390984044,1746.9293717081582,1742.6059079540516,913.995245423757,52.44991086348691
GHA,180.67123824679004,145.1049361659873,149.20573114761217,158.4325640646817,173.66563411699224,182.54784056617868,183.66293369080833,181.35926984934014,178.16498502062177,178.43955303272884,178.0888235675041,83.91425810881843,47.11932867421686
GIN,2275.122811174334,2271.7841486133425,2241.715536264908,2252.7695120093513,2242.8458735858126,2232.6275881018883,2209.7161439024144,2211.351588197668,2207.9388856007636,2194.910851335715,2186.706136175233,572.6153336561152,26.186204180945712
GLP,34.16787287017966,34.246710289028755,34.3016153770712,34.45462855952873,34.34483776811014,34.3027177049632,34.338317356394775,34.34064918302446,34.3517808786803,34.272404411881816,34.19299835391136,32.68393696923608,95.58663627841031
GMB,613.2705934764774,621.4055383125142,620.2415188985301,621.3996226690676,620.2871916223627,614.9851297636931,610.8228140532701,612.8480133318888,616.9469442732246,618.1638382186779,615.0180636139168,269.89596490505846,43.88423379292614
GNB,2746.181570206969,2753.265089913494,2717.584656642236,2702.041734630741,2701.4219681985624,2706.2197601939247,2687.7815665025996,2675.44538038477,2685.5530125081305,2697.464602007322,2673.4151568862994,981.5298008511086,36.71445485460204
GNQ,256.49748259013984,256.888243951943,256.6969800150307,257.54754741892765,257.65332317137484,257.28850447743685,255.86488976187616,255.35806036869968,255.08052137875703,255.6961304537283,255.93031925018147,203.3463090088668,79.45377851464647
GRD,1.9380015420560415,1.9445297501876668,1.9403730586071515,1.9374052923595748,1.9338435347813698,1.9213694576082117,1.9118532991929624,1.889868922274345,1.910080642066122,1.921969499406815,1.9255281327760474,0.6276141058578402,32.594387751323296
GTM,249.91831780818876,244.06016253096618,243.80240516162766,245.9364416607538,246.13381932398892,245.80245655766845,246.6172998366913,248.34031308303426,249.30822481427904,249.13200762260814,249.13198206865505,115.36029413390092,46.30489155828668
GUF,594.4347567764121,582.1193494798842,587.8635543830667,595.5978509019318,599.1766111413045,620.1753706658012,630.4989167076786,636.2959048875153,635.1122069891234,630.6403330801813,635.6703336686306,440.74901006267356,69.33609871629342
GUM,0.5183359010404581,0.5183359010404581,0.5183359010404581,0.5183359010404581,0.518335901040458,0.5195191497269661,0.5177443773605677,0.5047284455935303,0.5094638402630353,0.5183405617987632,0.5224856247723044,0.3889610895576355,74.44436193381243
GUY,305.61473287699005,300.0108791553477,297.8996421734568,296.71730171974576,296.18410553882956,290.71490385356736,291.4501511727036,290.16662033109753,286.90885478413554,284.0884455197612,281.66449989573323,143.21464309112002,50.84582655753044
HKG,3.7079881939655603,3.557296959994106,3.546973818967106,3.5903595191719004,3.6105615973099,3.568450638039198,3.5686306495864617,3.5767295717778356,3.569403589326355,3.6052834002645677,3.6964372071045615,1.8379851526995765,49.72315366718429
HND,624.4140451417142,634.6443191229912,638.9614189018876,643.3621078447012,640.7181664914685,620.0106685673691,613.2068862534792,617.5577236402622,619.2484524231738,608.9152272536833,599.9689429831375,384.89120401242,64.15185461078735
HTI,166.6354544733339,156.14180221432366,153.84979520690442,153.94084179702608,151.50679449760423,147.9471717687526,146.06812464449388,146.68238964663783,148.94634272766285,150.23042601426647,150.02764574400047,66.31495637587551,44.20182430179033
IDN,31273.710815813076,30030.96164659087,29527.605660928093,29401.125304299792,29295.75909433411,29058.063503643174,28915.49694018886,28853.219516065717,28855.124038371734,28883.807202743512,29012.421475860854,4881.656212812697,16.826090220957155
IND,4111.1772500039515,4041.845740385056,4002.9676732200674,4004.812338172493,3993.0193733870833,4039.5903544744906,4063.5770677371142,4070.6475251402762,4080.83938591682,4063.0755174327287,4007.4875812705577,765.6928981744173,19.10655697981371
IRN,142.69076517386534,117.41997805309978,104.51281192558773,105.49700936785655,106.51314809241018,109.88874702211933,104.77744684783502,103.65137860431187,105.08490195011102,109.08460267563623,102.63788187429874,99.16197415218227,96.6134260970297
JAM,105.50842385578831,109.59856374337016,109.81860671539513,109.13475125240048,106.21034213408997,99.97165185065106,97.69409910515029,97.07623921611828,97.41015143867371,97.63923306602801,97.66934091345189,73.53139813193424,75.28605951901825
JPN,10.36004251576261,10.279739737111978,10.208603952350943,10.181052698036254,10.13703595040957,10.095917662236351,10.030524086936591,9.992671829226985,10.113868589310378,10.268720574786355,10.287192085448684,9.81074386343718,95.36852993456355
KEN,550.2778090312721,542.1361505868182,538.3509663959594,541.473404145916,542.3514632716691,538.7966363078227,535.181926792902,536.4815174093171,541.2096450643564,543.654369198152,542.3728256390833,87.64003188067494,16.158632537942477
KHM,646.651030738109,625.1359731509699,617.0887136761744,614.3622840258712,613.0019713659241,608.4648352954524,607.8821266423328,608.7660860495816,610.6907927953336,614.5563732556741,621.0693287316019,404.9698762041406,65.2052609056066
KIR,1.4648261934854192,1.4648261934854192,1.4648261934854192,1.4648261934854192,1.4648261934854192,1.4648261934854192,1.4648261934854192,1.4648261934854192,1.4648261934854192,1.4648261934854192,1.4648261934854192,0.03946469387132177,2.694155391734166
KNA,0.3375732636773657,0.34919216624673616,0.35964820756406013,0.3550004699647971,0.34919040392559203,0.33234278922788174,0.32362794759302743,0.3160740092727153,0.3242078748614849,0.3416410756293538,0.3468711369855794,0.0,0.0
LBR,186.76360790183492,188.49772127887383,188.5531894756457,188.83245347525795,189.0279857578373,188.45234575877168,187.27504914300218,187.46515594046264,186.68007387460335,185.30345686372735,182.13531638076063,20.95884993315247,11.507295976216508
LCA,1.6298069470473604,1.6345349647159537,1.6292191915176517,1.6233116905549163,1.6209480450378007,1.6221294062877052,1.6144469948539082,1.6032205867261513,1.6156268133742653,1.6256705500048416,1.6215340338087216,1.0370842201478632,63.956981384591714
LKA,258.6124526373408,228.52235526449647,199.02213293561047,183.67230389269497,179.38399609640064,187.38102424426194,197.01905423066785,200.19307340309405,197.92532521562143,187.42760286653615,181.19105790893133,9.373181630312835,5.173092832773183
MAF,0.011571627350349716,0.011571627350349716,0.010993051566535367,0.012728785156242556,0.012728785156242556,0.012728785156242556,0.012728785156242556,0.0121502065125392,0.011571630210276955,0.010414475067695187,0.009835894797421484,0.009835894797421484,100.0
MDG,2826.44238558544,2778.126686236357,2757.2644774617647,2757.2535032238948,2752.0223526142236,2748.901481055412,2740.310563070368,2742.3827897698397,2754.1532431173223,2763.879845235437,2758.333309879123,503.09345590219203,18.239037831299612
MDV,0.9734406174953342,0.9734406174953343,0.9734406174953342,0.9734406174953342,0.9734406174953342,0.9734406174953342,0.9734406174953342,0.9734406174953342,0.9734406174953342,0.9734406174953342,0.9734406174953342,0.22649013154544323,23.266969497143343
MEX,10506.238591473453,10211.992886626836,10044.207464473637,9942.650678105203,9903.752891928361,9844.044396762525,9848.95768796518,9903.746962558382,10017.499913003017,10036.204056247256,9921.286606242897,7480.981430276114,75.4033395786466
MHL,0.32544645080817947,0.32544645080817947,0.32544645080817947,0.32544645080817947,0.32544645080817947,0.32544645080817947,0.32544645080817947,0.32544645080817947,0.32544645080817947,0.32544645080817947,0.32544645080817947,0.2625680128238542,80.67932901766802
MMR,5824.228913173393,5493.219159823686,5404.411130153504,5433.0157791252905,5382.862356209018,5241.50795090189,5224.691913323596,5251.080823211997,5242.8615963980865,5244.052858806809,5321.9361331469945,148.24821757047565,2.7856068517457526
MOZ,3186.446875906598,3157.9426704046587,3103.537315004306,3083.1431454997137,3074.742431076178,3072.5424202389436,3068.799318111772,3075.139990575748,3066.4380824361588,3035.3169041526908,2978.680401081479,1488.6225121818397,49.9759058286804
MRT,3.232114229715816,3.1387971186676804,3.0442737984858597,2.9591271691678354,2.8454008141294564,3.076907666484848,2.8716376079902735,2.789825338593691,2.7201342335648366,3.1261158089465293,3.452081414402484,2.726829533022082,78.99088131715067
MTQ,19.209721086559828,19.18793484578176,19.193235664855504,19.307486398239977,19.266852215287276,19.267435048592382,19.063680062891006,19.052481505506456,19.12784574739954,19.42107729009393,19.441101170716774,19.13306194353739,98.41552582606087
MUS,5.529332330914625,4.289360651439159,4.076861632114326,3.979186199959319,3.906594910963986,3.8608279348638135,3.8356620522753766,3.7529025974160195,3.7843124628535896,3.897940250988289,3.9624568153398463,1.358430936280049,34.28254236162675
MYS,5320.371690620197,5295.857766314378,5272.824068382849,5277.98157303484,5273.847864603706,5245.385408287872,5225.295052680592,5226.9375773214715,5235.739069870564,5240.490148365658,5227.525057004061,165.28787352745613,3.1618762554948714
MYT,5.954752282815713,5.970677710481078,5.99311557702052,5.994397124084068,6.011661925246695,5.967348630495505,5.954878547621799,5.965281801014073,6.0066071922841635,6.014976200178733,5.970396452868139,5.67157661519187,94.99497495626579
NCL,330.0799481909369,324.6747475952763,323.40586474550776,321.42257682979476,321.48468562648134,321.7327054233704,323.27708690084154,323.96676573113115,327.42306195308726,332.85388647786397,334.8082138958794,101.14167407604424,30.208838934727527
NGA,8601.563517367527,8531.798077022644,8493.534915671044,8487.143303337894,8471.59463816401,8444.051681613704,8405.790852494787,8411.18381182209,8404.866136762652,8412.216293630068,8389.844207711392,457.2409867898821,5.449934176007896
NIC,764.846664530257,772.943700679019,775.6838891204847,781.5428612979221,778.4637996527271,761.9880949729486,755.8872077026167,758.6622418191922,761.6507068267862,753.5666108654082,743.6981143847133,587.6870402938248,79.02225767777267
NZL,290.2731166065279,300.22521968667166,300.0679414372384,301.80110283738213,301.9250168156576,302.06003964783974,301.45775327476827,301.6462130102825,302.4658166612074,300.9779650375328,296.75921861748856,22.392562148353743,7.5457006028907605
OMN,1.6765896917020986,1.3893526253346902,1.2668819923792318,1.3231324663516655,1.358736403748497,1.356659967323119,1.3229595580809026,1.240565890025613,1.2321131556702225,1.277806519614314,1.3538476849256162,0.5530561457604328,40.85069184062748
PAK,1000.0329415902164,916.6593187202537,890.9340012732388,882.6434244633244,864.9951336534563,854.7258384944587,870.8527776646763,895.5804001351894,905.3341605846067,869.9767993537723,777.4061602436008,280.1545731532702,36.037091996477564
PAN,1558.2190478732887,1565.9405077342726,1564.2908291215017,1565.2056195868413,1562.5517437955173,1558.58555388768,1555.1488340559627,1554.3053480225678,1550.588969003207,1540.9435916591285,1528.2357916299045,635.1575328340721,41.561487848459535
PER,56.69722795821783,51.96876063237465,50.2998474606821,50.65687124466067,51.025827211018196,51.00793401561631,51.31877367018983,52.31741587908585,53.85026689610746,54.505748112627906,54.168132441840896,18.217639859837085,33.631655806847235
PHL,2927.322007641561,2844.2477664028306,2793.409673310064,2784.1623351925214,2776.445563860995,2777.451629512163,2776.0512446075118,2778.261347609272,2802.542779213552,2821.9650151810033,2820.259449053466,1094.7207772346544,38.81631449198988
PLW,56.61801798769961,57.024162975403726,57.124245866746215,57.045458508238546,57.07738193274806,57.08642043986963,57.12136260067125,57.52043897996276,57.55661272748207,57.11902730911488,56.92194335330247,44.80698738795191,78.71654540999138
PNG,4561.360105118644,4573.017503208469,4566.72516101204,4564.722038525586,4554.389941886412,4534.469967204886,4521.962111808582,4520.070338130334,4518.6650054409565,4508.188995349799,4494.13539662369,209.6681437476905,4.6653722071926875
PRI,85.49911666744184,88.710426681725,89.06517937273665,87.1922359439901,86.24562988221027,85.48509020943598,85.62968735743351,85.9761465189568,85.67099890630536,83.8283773279216,81.9958575741271,40.58390583308007,49.495068450733385
PYF,1.2221715409158553,1.2065138083630451,1.1995534791603297,1.1960729002736947,1.190272409530316,1.1931729359843055,1.200712370627034,1.201881859205363,1.2094243142761205,1.24943692127948,1.2587180447762303,0.0,0.0
QAT,4.277503931388006,4.323568733903669,4.370251712382875,4.312696569472801,4.29295416037509,4.240665874095506,4.314897300694852,4.346993639289822,4.545578958205666,4.596117910611701,4.595108908635921,4.091601113809373,89.04252750396691
SAU,98.47881912435851,112.11293487173482,111.69894026150837,107.96362859287211,89.73918891141808,71.65951456715396,68.4568733447904,69.34460945792073,69.03120644529477,68.87831165688756,69.3856379129386,9.820836905713128,14.153990942672875
SDN,17.523217103824855,12.065464657873425,10.11641919071939,9.646900010534278,8.891656378022452,7.844680903625303,7.339662324682486,7.701941083088226,7.661784985554266,7.097526418773984,6.941477020740701,0.6761957577682622,9.741381491976874
SEN,1260.7389525876595,1287.1485331864521,1283.6606121900768,1282.603242481098,1276.0028780537107,1270.207889429735,1262.1794283766244,1262.142716607861,1264.5172422929243,1268.1735840365818,1263.796232592753,742.2006037698935,58.727869622401464
SGP,8.40367372139291,7.72853198770543,7.385792532002048,7.487884508528685,7.551696306400086,7.283107368454438,7.086218818603611,6.978050641691306,7.013298039473502,6.978054395310326,6.970152933926152,0.44025034384939316,6.316222154990919
SLB,527.3052156017249,529.5295709983458,530.3802575965076,531.3629642430673,529.0029791510422,524.5549556179541,522.13743088758,520.3822105215697,523.5313221729047,526.9746250061805,525.6500419088655,51.31201804609462,9.761631114830355
SLE,1600.6016143750333,1595.2639543159887,1575.3131928116318,1582.4123169569646,1578.1892036818801,1582.2778970340742,1575.8864543211082,1579.1355597027089,1568.6540320727802,1534.6119283359135,1507.9984813341052,613.3169794921808,40.67092819281806
SLV,374.5137320643872,376.64495428346015,378.494556703142,378.6609186002914,377.24402548425957,373.7041532487651,372.6239918389294,374.62005605375225,374.5646163682823,371.85744053765893,370.1221454613986,282.15530433583035,76.23302409643505
SOM,36.79394047405171,35.798653536247826,35.40847017367514,35.4275301270141,35.33330883363202,35.16816072136083,35.166595891172484,35.144870015904374,35.14798626967679,34.89316273691131,34.637083076084764,0.0,0.0
STP,0.4838520587535822,0.4838520587535822,0.4838520587535822,0.4838520587535822,0.4838520587535822,0.4838520587535822,0.4838520587535822,0.4838520587535822,0.4838520587535822,0.4838520587535822,0.4838520587535822,0.388419507639024,80.27650200344391
SUR,756.2629791094113,751.1219393836661,763.9076162353458,769.0259601675934,790.0696329127092,819.6038831920796,827.3016173966611,818.0816242373363,815.479109167515,813.959006333134,803.7971054187252,569.8012822282051,70.88869546642323
SXM,0.05440148078670933,0.05440148078670933,0.05440148078670933,0.05440148078670933,0.05440148078670933,0.05440148078670933,0.05440148078670933,0.05440148078670933,0.05440148078670933,0.05440148078670933,0.05440148078670933,0.0037600915156332402,6.911744793078974
SYC,3.831633576571099,3.8413273170600393,3.8413273170600397,3.843750521132428,3.836480319592987,3.8292102156645176,3.8158791640604908,3.8176955808343163,3.8213296703666324,3.831025440925466,3.82981370038565,3.4958753823051074,91.28055972939582
TCA,208.5864646912615,147.9116430604414,131.4130970320058,130.97563941933464,125.64785832940069,135.86359179243536,143.16235003420468,148.61888713724244,143.5953172177652,144.89292378874785,151.88261706441494,113.89603458733696,74.98951281503959
TGO,0.35590850411620945,0.30187403418678876,0.266995474090156,0.2693620747760513,0.2821976170852144,0.2697432001767824,0.2604289391263226,0.27541240989145416,0.2682230499760466,0.295868189528165,0.3324197020425673,0.0,0.0
THA,2598.1298947280784,2509.6557703644603,2452.2880834525117,2441.2661956651377,2444.4642038064485,2446.478221004122,2449.359595610618,2463.689324464688,2460.7478702740755,2478.0488040160635,2505.6346257562172,158.941066470098,6.343345707163052
TLS,10.467082937953926,10.539314599473556,10.408915168317032,10.413130215861866,10.366292436138712,10.477033134215006,10.455984783542805,10.490248780680242,10.454168997547931,10.510655587490776,10.488424109403978,5.259020833233315,50.141191644968366
